peak_id	direction	cytoband	q_value	residual_q	chrom	start	end	gene
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	DHX8
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	DUSP3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ERBB2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ETV4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	EZH1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GAST
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	FZD2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	G6PC
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KAT2A
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GFAP
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCR10
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GRB7
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GRN
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	HCRT
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	HSD17B1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	IFI35
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	IGFBP4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ITGA2B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ITGB3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	JUP
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KPNB1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT9
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT10
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT12
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT13
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT14
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT15
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT16
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT17
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT19
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT31
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT32
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT33A
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT33B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT34
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT35
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LASP1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LHX1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LIG3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NBR1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MAPT
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ADAM11
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MEOX1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MLLT6
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MPP2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MPP3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MYL4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NAGLU
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NEUROD2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NFE2L1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NMT1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NSF
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PEX12
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PNMT
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MED1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PPY
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PSMB3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PYY
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PSMD3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RAB5C
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RAD51L3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RARA
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RPL19
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RPL27
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL3L1|6349|2of2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL5
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL7
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL8
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL11
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL13
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL14
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL15
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL16
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL18
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL23
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SLC4A1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SMARCE1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SP2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	STAT3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	STAT5A
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	STAT5B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TADA2A
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	HNF1B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MLX
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	THRA
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TOP2A
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	DNAJC7
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TUBG1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	UBTF
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	WNT3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	WNT9B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PCGF2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TAF15
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RND2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PIP4K2B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CNTNAP1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TCAP
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SKAP1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	AOC3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	BECN1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT38
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT37
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT36
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	HAP1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MAP3K14
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ZNHIT3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	EFTUD2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RPL23
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NPEPPS
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GOSR2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NR1D1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TBKBP1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PLEKHM1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MED24
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LRRC37A
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	HDAC5
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GJC1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PSME3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	EIF1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NBR2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RAMP2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	VAT1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SC65
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	HEXIM1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCT6B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C1QL1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RUNDC3A
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	STARD3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CBX1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	DDX52
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	DUSP14
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SYNRG
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CASC3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	IKZF3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GPATCH8
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KCNH4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf88
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT23
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	AATF
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TUBG2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NKIRAS2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCDC56
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PSMC3IP
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SNX11
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TBX21
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SOCS7
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SOST
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RAPGEFL1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	COPZ2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ARL17A|51326|2of2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SLC25A39
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	HIGD1B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CDK12
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT20
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NLE1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	FNDC8
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CWC25
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LRRC37A4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SLFN12
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PNPO
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KLHL11
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GSDMB
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ATXN7L3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PLXDC1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LYZL6
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ARHGAP23
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	FKBP10
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	WNK4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf53
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TMUB2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	DHX58
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MMP28
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	DHRS11
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PRR15L
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ACBD4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	DCAKD
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GGNBP2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MRM1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PLEKHH3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	DBF4B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MYO19
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CDK5RAP3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SP6
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	COASY
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SRCIN1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	AARSD1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP1-3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP1-1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP9-9
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP2-1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TTC25
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-12
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP1-5
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP3-1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP3-2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP9-2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP9-8
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP17-1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PPP1R1B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf37
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MRPL45
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	VPS25
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TMEM101
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GHDC
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TNS4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	FBXL20
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP9-4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-5
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP3-3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP2-4
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC90110
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LRRC46
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SCRN2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC90586
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ZNF830
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SLFN11
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RASL10B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	G6PC3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ASB16
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PGAP3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	HSPB9
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ORMDL3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PLCD3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TMEM106A
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	OSBPL7
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NT5C3L
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RFFL
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ZPBP2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf46
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	HEXIM2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LSM12
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCDC43
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CNTD1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TMEM132E
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf57
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MRPL10
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GJD3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT222
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT40
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf50
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SLFN13
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	AMAC1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	UNC45B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CD300LG
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KIF18B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RUNDC1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf69
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	WIPF2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT25
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TMEM99
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SLFN5
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	NAGS
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	FAM134C
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	IMP5
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT28
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT24
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SH3D20
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ARHGAP27
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RDM1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GAS2L2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	STH
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf66
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KIAA1267
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf105
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	FAM171A2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf104
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PIGW
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf78
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC284100
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CISD3
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GSDMA
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	PTRF
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KLHL10
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf65
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MSL1
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT27
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SLFN12L
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SLFN14
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	STAC2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL14-CCL15
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT26
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL4L2|388372|2of2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf98
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC388387
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCDC103
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	RPRML
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ARL5C
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRT39
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf102
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	MGC57346
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TBC1D3B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TBC1D3C
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	CCL3L3|414062|2of2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	GPR179
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LRRC37A2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	FBXO47
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SNORA21
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	ARL17B
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC644172
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-11
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TBC1D3G
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SNORD7
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-8
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP2-2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TBC1D3|729873|2of2
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	TBC1D3H
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	SNORD124
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC100128977
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC100130148
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC100130581
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-9
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	KRTAP4-7
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC100133991
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	C17orf96
del:17q21.2	del	17q21.2	0.0075179	0.18088	17	31320227	46607558	LOC100190938
